,Submitted Date,Year,Make,Model,County,ZIP,EV Type,Transaction Type,Reduction_CO2,Reduction_Petroleum,Rebate Amount (USD)
918,12/07/2017,2017,Chevrolet,Bolt,Erie,14221,BEV,Lease,3.07,592.89,2000
919,02/09/2018,2018,Chevrolet,Bolt,Niagara,14120,BEV,Lease,3.07,592.89,2000
920,03/21/2018,2018,Chevrolet,Bolt,Erie,14068,BEV,Purchase,3.07,592.89,2000
921,05/31/2018,2018,Chevrolet,Bolt,Dutchess,12590,BEV,Purchase,3.07,592.89,2000
922,07/17/2018,2018,Chevrolet,Bolt,Albany,12054,BEV,Purchase,3.07,592.89,2000
923,07/06/2018,2018,Chevrolet,Bolt,Suffolk,11706,BEV,Lease,3.07,592.89,2000
924,07/18/2018,2018,Chevrolet,Bolt,Westchester,10605,BEV,Purchase,3.07,592.89,2000
925,07/14/2018,2018,Chevrolet,Bolt,Ulster,12525,BEV,Lease,3.07,592.89,2000
926,09/14/2018,2018,Chevrolet,Bolt,Nassau,11735,BEV,Purchase,3.07,592.89,2000
927,01/23/2019,2019,Chevrolet,Bolt,Monroe,14534,BEV,Lease,3.07,592.89,2000
928,07/08/2017,2017,Chevrolet,Bolt,Nassau,11710,BEV,Lease,3.07,592.89,2000
929,05/23/2017,2017,Chevrolet,Bolt,Suffolk,11782,BEV,Lease,3.07,592.89,2000
930,09/20/2017,2017,Chevrolet,Bolt,Monroe,14618,BEV,Lease,3.07,592.89,2000
931,04/27/2017,2017,Chevrolet,Bolt,Westchester,10701,BEV,Purchase,3.07,592.89,2000
932,04/26/2017,2017,Chevrolet,Bolt,Monroe,14620,BEV,Purchase,3.07,592.89,2000
933,04/06/2017,2017,Chevrolet,Bolt,Erie,14221,BEV,Purchase,3.07,592.89,2000
934,11/15/2017,2017,Chevrolet,Bolt,Erie,14201,BEV,Lease,3.07,592.89,2000
935,01/24/2018,2018,Chevrolet,Bolt,Suffolk,11747,BEV,Lease,3.07,592.89,2000
936,07/06/2017,2017,Chevrolet,Bolt,Dutchess,12583,BEV,Lease,3.07,592.89,2000
937,10/24/2017,2017,Chevrolet,Bolt,Suffolk,11733,BEV,Purchase,3.07,592.89,2000
938,06/07/2017,2017,Chevrolet,Bolt,Orange,12543,BEV,Purchase,3.07,592.89,2000
939,08/17/2017,2017,Chevrolet,Bolt,Westchester,10583,BEV,Lease,3.07,592.89,2000
940,10/11/2017,2017,Chevrolet,Bolt,Westchester,10601,BEV,Lease,3.07,592.89,2000
941,02/13/2018,2018,Chevrolet,Bolt,Monroe,14543,BEV,Lease,3.07,592.89,2000
942,08/07/2017,2017,Chevrolet,Bolt,Dutchess,12572,BEV,Purchase,3.07,592.89,2000
943,08/15/2017,2017,Chevrolet,Bolt,Monroe,14559,BEV,Purchase,3.07,592.89,2000
944,11/09/2017,2017,Chevrolet,Bolt,Dutchess,12603,BEV,Purchase,3.07,592.89,2000
945,07/11/2017,2017,Chevrolet,Bolt,Nassau,11001,BEV,Lease,3.07,592.89,2000
946,01/25/2018,2018,Chevrolet,Bolt,Suffolk,11788,BEV,Lease,3.07,592.89,2000
947,07/19/2017,2017,Chevrolet,Bolt,Albany,12208,BEV,Purchase,3.07,592.89,2000
948,08/04/2017,2017,Chevrolet,Bolt,New York,10021,BEV,Purchase,3.07,592.89,2000
949,09/26/2017,2017,Chevrolet,Bolt,Niagara,14131,BEV,Lease,3.07,592.89,2000
950,11/08/2017,2017,Chevrolet,Bolt,Westchester,10583,BEV,Lease,3.07,592.89,2000
951,08/28/2017,2017,Chevrolet,Bolt,Columbia,12526,BEV,Lease,3.07,592.89,2000
952,09/01/2017,2017,Chevrolet,Bolt,Putnam,10516,BEV,Lease,3.07,592.89,2000
953,09/21/2017,2017,Chevrolet,Bolt,Erie,14043,BEV,Purchase,3.07,592.89,2000
954,11/20/2018,2018,Chevrolet,Bolt,Essex,12857,BEV,Purchase,3.07,592.89,2000
955,08/07/2018,2018,Chevrolet,Bolt,Montgomery,13339,BEV,Purchase,3.07,592.89,2000
956,03/05/2018,2018,Chevrolet,Bolt,Rockland,10952,BEV,Lease,3.07,592.89,2000
957,12/22/2017,2017,Chevrolet,Bolt,Saratoga,12859,BEV,Purchase,3.07,592.89,2000
958,04/04/2018,2018,Chevrolet,Bolt,Otsego,13825,BEV,Purchase,3.07,592.89,2000
959,01/03/2018,2018,Chevrolet,Bolt,Nassau,11542,BEV,Lease,3.07,592.89,2000
960,03/20/2018,2018,Chevrolet,Bolt,Suffolk,11772,BEV,Purchase,3.07,592.89,2000
961,04/02/2018,2018,Chevrolet,Bolt,Ulster,12401,BEV,Lease,3.07,592.89,2000
962,03/31/2018,2018,Chevrolet,Bolt,Westchester,10522,BEV,Lease,3.07,592.89,2000
963,06/28/2018,2018,Chevrolet,Bolt,Suffolk,11747,BEV,Lease,3.07,592.89,2000
964,10/04/2018,2018,Chevrolet,Bolt,Oneida,13492,BEV,Purchase,3.07,592.89,2000
965,03/20/2019,2019,Chevrolet,Bolt,Westchester,10522,BEV,Lease,3.07,592.89,2000
966,06/20/2019,2019,Chevrolet,Bolt,Monroe,14468,BEV,Lease,3.07,592.89,2000
967,04/05/2017,2017,Chevrolet,Bolt,Erie,14047,BEV,Purchase,3.07,592.89,2000
968,05/12/2017,2017,Chevrolet,Bolt,Suffolk,11976,BEV,Lease,3.07,592.89,2000
969,04/13/2017,2017,Chevrolet,Bolt,Saratoga,12020,BEV,Purchase,3.07,592.89,2000
970,09/24/2017,2017,Chevrolet,Bolt,Westchester,10530,BEV,Lease,3.07,592.89,2000
971,03/30/2017,2017,Chevrolet,Bolt,Ontario,14472,BEV,Purchase,3.07,592.89,2000
972,04/10/2017,2017,Chevrolet,Bolt,Greene,12414,BEV,Purchase,3.07,592.89,2000
973,05/12/2017,2017,Chevrolet,Bolt,New York,10025,BEV,Lease,3.07,592.89,2000
974,06/27/2017,2017,Chevrolet,Bolt,Niagara,14304,BEV,Purchase,3.07,592.89,2000
975,06/09/2017,2017,Chevrolet,Bolt,Dutchess,12572,BEV,Lease,3.07,592.89,2000
976,09/06/2017,2017,Chevrolet,Bolt,Orleans,14476,BEV,Purchase,3.07,592.89,2000
977,08/07/2017,2017,Chevrolet,Bolt,Columbia,12567,BEV,Lease,3.07,592.89,2000
978,09/20/2017,2017,Chevrolet,Bolt,Albany,12054,BEV,Lease,3.07,592.89,2000
979,12/09/2017,2017,Chevrolet,Bolt,Nassau,11565,BEV,Lease,3.07,592.89,2000
980,08/03/2018,2018,Chevrolet,Bolt,Saratoga,12020,BEV,Purchase,3.07,592.89,2000
981,10/25/2017,2017,Chevrolet,Bolt,Westchester,10805,BEV,Lease,3.07,592.89,2000
982,05/03/2018,2018,Chevrolet,Bolt,Nassau,11040,BEV,Purchase,3.07,592.89,2000
983,01/10/2018,2018,Chevrolet,Bolt,Monroe,14606,BEV,Purchase,3.07,592.89,2000
984,02/22/2018,2018,Chevrolet,Bolt,Nassau,11803,BEV,Lease,3.07,592.89,2000
985,10/20/2017,2017,Chevrolet,Bolt,Westchester,10573,BEV,Lease,3.07,592.89,2000
986,03/02/2018,2018,Chevrolet,Bolt,Dutchess,12603,BEV,Lease,3.07,592.89,2000
987,12/02/2017,2017,Chevrolet,Bolt,Chemung,14814,BEV,Purchase,3.07,592.89,2000
988,03/21/2018,2018,Chevrolet,Bolt,Chemung,14901,BEV,Lease,3.07,592.89,2000
989,01/17/2018,2018,Chevrolet,Bolt,Albany,12210,BEV,Lease,3.07,592.89,2000
990,02/08/2018,2018,Chevrolet,Bolt,Albany,12159,BEV,Purchase,3.07,592.89,2000
991,02/20/2018,2018,Chevrolet,Bolt,Tompkins,13073,BEV,Purchase,3.07,592.89,2000
992,07/20/2018,2018,Chevrolet,Bolt,Tompkins,14886,BEV,Purchase,3.07,592.89,2000
993,05/15/2018,2018,Chevrolet,Bolt,Westchester,10591,BEV,Purchase,3.07,592.89,2000
994,04/24/2018,2018,Chevrolet,Bolt,Nassau,11561,BEV,Purchase,3.07,592.89,2000
995,06/19/2018,2018,Chevrolet,Bolt,Nassau,11021,BEV,Purchase,3.07,592.89,2000
996,04/12/2018,2018,Chevrolet,Bolt,Orange,10921,BEV,Purchase,3.07,592.89,2000
997,07/06/2018,2018,Chevrolet,Bolt,New York,10001,BEV,Lease,3.07,592.89,2000
998,10/30/2018,2018,Chevrolet,Bolt,Suffolk,11790,BEV,Lease,3.07,592.89,2000
999,09/17/2018,2018,Chevrolet,Bolt,Westchester,10580,BEV,Purchase,3.07,592.89,2000
1000,10/03/2019,2019,Chevrolet,Bolt,Erie,14031,BEV,Lease,3.07,592.89,2000
1001,04/26/2017,2017,Chevrolet,Bolt,Kings,11213,BEV,Lease,3.07,592.89,2000
1002,04/13/2017,2017,Chevrolet,Bolt,Nassau,11791,BEV,Lease,3.07,592.89,2000
1003,04/28/2017,2017,Chevrolet,Bolt,Monroe,14612,BEV,Lease,3.07,592.89,2000
1004,04/19/2017,2017,Chevrolet,Bolt,Ulster,12477,BEV,Lease,3.07,592.89,2000
1005,12/26/2017,2017,Chevrolet,Bolt,Monroe,14546,BEV,Lease,3.07,592.89,2000
1006,05/26/2017,2017,Chevrolet,Bolt,Otsego,13326,BEV,Lease,3.07,592.89,2000
1007,10/04/2017,2017,Chevrolet,Bolt,Monroe,14564,BEV,Lease,3.07,592.89,2000
1008,06/23/2017,2017,Chevrolet,Bolt,Madison,13032,BEV,Purchase,3.07,592.89,2000
1009,05/23/2017,2017,Chevrolet,Bolt,Tompkins,14886,BEV,Purchase,3.07,592.89,2000
1010,08/04/2017,2017,Chevrolet,Bolt,Dutchess,12571,BEV,Purchase,3.07,592.89,2000
1011,07/18/2017,2017,Chevrolet,Bolt,Nassau,11577,BEV,Lease,3.07,592.89,2000
1012,06/02/2017,2017,Chevrolet,Bolt,Westchester,10546,BEV,Purchase,3.07,592.89,2000
1013,10/24/2017,2017,Chevrolet,Bolt,Suffolk,11731,BEV,Lease,3.07,592.89,2000
1014,08/03/2017,2017,Chevrolet,Bolt,Westchester,10538,BEV,Lease,3.07,592.89,2000
1015,11/20/2017,2017,Chevrolet,Bolt,Suffolk,11704,BEV,Lease,3.07,592.89,2000
1016,06/19/2017,2017,Chevrolet,Bolt,Nassau,11590,BEV,Lease,3.07,592.89,2000
1017,07/07/2017,2017,Chevrolet,Bolt,Chautauqua,14787,BEV,Purchase,3.07,592.89,2000
1018,10/27/2017,2017,Chevrolet,Bolt,Westchester,10583,BEV,Purchase,3.07,592.89,2000
1019,08/13/2017,2017,Chevrolet,Bolt,Nassau,11598,BEV,Purchase,3.07,592.89,2000
1020,07/18/2017,2017,Chevrolet,Bolt,Richmond,10312,BEV,Lease,3.07,592.89,2000
1021,11/03/2017,2017,Chevrolet,Bolt,Westchester,10514,BEV,Lease,3.07,592.89,2000
1022,10/26/2017,2017,Chevrolet,Bolt,Ulster,12561,BEV,Lease,3.07,592.89,2000
1023,11/01/2017,2017,Chevrolet,Bolt,Dutchess,12572,BEV,Lease,3.07,592.89,2000
1024,12/21/2017,2017,Chevrolet,Bolt,Schenectady,12302,BEV,Lease,3.07,592.89,2000
1025,12/01/2017,2017,Chevrolet,Bolt,Saratoga,12065,BEV,Purchase,3.07,592.89,2000
1026,03/19/2018,2018,Chevrolet,Bolt,Essex,12942,BEV,Purchase,3.07,592.89,2000
1027,12/18/2017,2017,Chevrolet,Bolt,New York,10034,BEV,Purchase,3.07,592.89,2000
1028,12/12/2017,2017,Chevrolet,Bolt,Nassau,11793,BEV,Lease,3.07,592.89,2000
1029,12/14/2017,2017,Chevrolet,Bolt,Onondaga,13039,BEV,Purchase,3.07,592.89,2000
1030,02/21/2018,2018,Chevrolet,Bolt,Erie,14217,BEV,Lease,3.07,592.89,2000
1031,03/30/2018,2018,Chevrolet,Bolt,Westchester,10801,BEV,Purchase,3.07,592.89,2000
1032,02/20/2018,2018,Chevrolet,Bolt,Cayuga,13160,BEV,Purchase,3.07,592.89,2000
1033,07/06/2018,2018,Chevrolet,Bolt,Monroe,14428,BEV,Purchase,3.07,592.89,2000
1034,10/29/2018,2018,Chevrolet,Bolt,Westchester,10570,BEV,Lease,3.07,592.89,2000
1035,10/03/2019,2019,Chevrolet,Bolt,Suffolk,11968,BEV,Lease,3.07,592.89,2000
1036,04/29/2019,2019,Chevrolet,Bolt,Suffolk,11757,BEV,Purchase,3.07,592.89,2000
1037,10/07/2019,2019,Chevrolet,Bolt,Erie,14207,BEV,Purchase,3.07,592.89,2000
1038,06/13/2017,2017,Chevrolet,Bolt,Westchester,10804,BEV,Purchase,3.07,592.89,2000
1039,05/25/2017,2017,Chevrolet,Bolt,Suffolk,11763,BEV,Lease,3.07,592.89,2000
1040,06/23/2017,2017,Chevrolet,Bolt,Onondaga,13104,BEV,Purchase,3.07,592.89,2000
1041,04/14/2017,2017,Chevrolet,Bolt,Queens,11427,BEV,Purchase,3.07,592.89,2000
1042,05/19/2017,2017,Chevrolet,Bolt,Columbia,12534,BEV,Lease,3.07,592.89,2000
1043,06/20/2017,2017,Chevrolet,Bolt,Queens,11415,BEV,Purchase,3.07,592.89,2000
1044,05/04/2017,2017,Chevrolet,Bolt,Madison,13035,BEV,Purchase,3.07,592.89,2000
1045,04/24/2017,2017,Chevrolet,Bolt,Erie,14222,BEV,Lease,3.07,592.89,2000
1046,05/15/2017,2017,Chevrolet,Bolt,Rensselaer,12198,BEV,Purchase,3.07,592.89,2000
1047,10/22/2017,2017,Chevrolet,Bolt,Nassau,11572,BEV,Lease,3.07,592.89,2000
1048,04/29/2017,2017,Chevrolet,Bolt,Westchester,10522,BEV,Lease,3.07,592.89,2000
1049,06/15/2017,2017,Chevrolet,Bolt,Nassau,11530,BEV,Purchase,3.07,592.89,2000
1050,03/07/2018,2018,Chevrolet,Bolt,Suffolk,11977,BEV,Lease,3.07,592.89,2000
1051,01/08/2018,2018,Chevrolet,Bolt,Washington,12823,BEV,Purchase,3.07,592.89,2000
1052,08/02/2017,2017,Chevrolet,Bolt,Westchester,10594,BEV,Lease,3.07,592.89,2000
1053,11/09/2017,2017,Chevrolet,Bolt,Ontario,14424,BEV,Lease,3.07,592.89,2000
1054,05/22/2017,2017,Chevrolet,Bolt,Dutchess,12580,BEV,Purchase,3.07,592.89,2000
1055,08/01/2017,2017,Chevrolet,Bolt,Greene,12463,BEV,Lease,3.07,592.89,2000
1056,07/06/2017,2017,Chevrolet,Bolt,Onondaga,13066,BEV,Purchase,3.07,592.89,2000
1057,08/15/2017,2017,Chevrolet,Bolt,Saratoga,12065,BEV,Lease,3.07,592.89,2000
1058,06/27/2017,2017,Chevrolet,Bolt,Suffolk,11935,BEV,Lease,3.07,592.89,2000
1059,07/08/2017,2017,Chevrolet,Bolt,Monroe,14534,BEV,Purchase,3.07,592.89,2000
1060,07/19/2017,2017,Chevrolet,Bolt,Dutchess,12572,BEV,Purchase,3.07,592.89,2000
1061,08/29/2017,2017,Chevrolet,Bolt,Erie,14052,BEV,Purchase,3.07,592.89,2000
1062,09/18/2017,2017,Chevrolet,Bolt,Suffolk,11944,BEV,Lease,3.07,592.89,2000
1063,03/19/2018,2018,Chevrolet,Bolt,Suffolk,11942,BEV,Purchase,3.07,592.89,2000
1064,09/14/2017,2017,Chevrolet,Bolt,Onondaga,13066,BEV,Purchase,3.07,592.89,2000
1065,11/20/2017,2017,Chevrolet,Bolt,Rockland,10977,BEV,Purchase,3.07,592.89,2000
1066,07/19/2017,2017,Chevrolet,Bolt,Warren,12804,BEV,Purchase,3.07,592.89,2000
1067,06/27/2018,2018,Chevrolet,Bolt,Onondaga,13057,BEV,Purchase,3.07,592.89,2000
1068,11/15/2017,2017,Chevrolet,Bolt,Erie,14051,BEV,Lease,3.07,592.89,2000
1069,10/23/2017,2017,Chevrolet,Bolt,Oneida,13413,BEV,Lease,3.07,592.89,2000
1070,09/13/2017,2017,Chevrolet,Bolt,Orange,10950,BEV,Purchase,3.07,592.89,2000
1071,11/06/2017,2017,Chevrolet,Bolt,Erie,14001,BEV,Lease,3.07,592.89,2000
1072,10/30/2017,2017,Chevrolet,Bolt,Rockland,10994,BEV,Lease,3.07,592.89,2000
1073,10/31/2018,2018,Chevrolet,Bolt,Westchester,10804,BEV,Purchase,3.07,592.89,2000
1074,01/15/2018,2018,Chevrolet,Bolt,Dutchess,12538,BEV,Purchase,3.07,592.89,2000
1075,12/21/2017,2017,Chevrolet,Bolt,Westchester,10803,BEV,Purchase,3.07,592.89,2000
1076,01/08/2018,2018,Chevrolet,Bolt,Erie,14217,BEV,Purchase,3.07,592.89,2000
1077,02/02/2018,2018,Chevrolet,Bolt,Queens,11105,BEV,Lease,3.07,592.89,2000
1078,02/26/2018,2018,Chevrolet,Bolt,Monroe,14580,BEV,Purchase,3.07,592.89,2000
1079,03/07/2018,2018,Chevrolet,Bolt,Nassau,11550,BEV,Purchase,3.07,592.89,2000
1080,03/31/2018,2018,Chevrolet,Bolt,Columbia,12534,BEV,Lease,3.07,592.89,2000
1081,04/25/2018,2018,Chevrolet,Bolt,Suffolk,11968,BEV,Lease,3.07,592.89,2000
1082,12/27/2018,2018,Chevrolet,Bolt,Westchester,10562,BEV,Purchase,3.07,592.89,2000
1083,03/27/2017,2017,Chevrolet,Bolt,Dutchess,12571,BEV,Lease,3.07,592.89,2000
1084,09/14/2017,2017,Chevrolet,Bolt,Suffolk,11725,BEV,Purchase,3.07,592.89,2000
1085,02/14/2018,2018,Chevrolet,Bolt,Orange,12553,BEV,Purchase,3.07,592.89,2000
1086,05/03/2017,2017,Chevrolet,Bolt,Westchester,10543,BEV,Purchase,3.07,592.89,2000
1087,05/12/2017,2017,Chevrolet,Bolt,Saratoga,12118,BEV,Purchase,3.07,592.89,2000
1088,04/26/2017,2017,Chevrolet,Bolt,Ontario,14424,BEV,Purchase,3.07,592.89,2000
1089,06/24/2017,2017,Chevrolet,Bolt,Queens,11375,BEV,Lease,3.07,592.89,2000
1090,08/30/2017,2017,Chevrolet,Bolt,St. Lawrence,13676,BEV,Purchase,3.07,592.89,2000
1091,09/01/2017,2017,Chevrolet,Bolt,Monroe,14618,BEV,Lease,3.07,592.89,2000
1092,11/03/2017,2017,Chevrolet,Bolt,Putnam,10541,BEV,Lease,3.07,592.89,2000
1093,06/05/2017,2017,Chevrolet,Bolt,Montgomery,12010,BEV,Purchase,3.07,592.89,2000
1094,06/30/2017,2017,Chevrolet,Bolt,Albany,12067,BEV,Lease,3.07,592.89,2000
1095,06/23/2017,2017,Chevrolet,Bolt,Onondaga,13104,BEV,Purchase,3.07,592.89,2000
1096,01/10/2018,2018,Chevrolet,Bolt,Westchester,10533,BEV,Lease,3.07,592.89,2000
1097,01/22/2018,2018,Chevrolet,Bolt,Monroe,14450,BEV,Lease,3.07,592.89,2000
1098,08/02/2017,2017,Chevrolet,Bolt,Westchester,10514,BEV,Lease,3.07,592.89,2000
1099,09/20/2017,2017,Chevrolet,Bolt,Ulster,12401,BEV,Lease,3.07,592.89,2000
1100,10/25/2017,2017,Chevrolet,Bolt,Suffolk,11946,BEV,Lease,3.07,592.89,2000
1101,12/20/2017,2017,Chevrolet,Bolt,Albany,12110,BEV,Purchase,3.07,592.89,2000
1102,11/07/2017,2017,Chevrolet,Bolt,Monroe,14450,BEV,Lease,3.07,592.89,2000
1103,11/28/2017,2017,Chevrolet,Bolt,Erie,14150,BEV,Purchase,3.07,592.89,2000
1104,11/07/2018,2018,Chevrolet,Bolt,Suffolk,11769,BEV,Purchase,3.07,592.89,2000
1105,10/10/2017,2017,Chevrolet,Bolt,Monroe,14618,BEV,Lease,3.07,592.89,2000
1106,12/09/2017,2017,Chevrolet,Bolt,Tompkins,14850,BEV,Lease,3.07,592.89,2000
1107,11/25/2017,2017,Chevrolet,Bolt,Cayuga,13021,BEV,Purchase,3.07,592.89,2000
1108,11/27/2017,2017,Chevrolet,Bolt,Nassau,11545,BEV,Purchase,3.07,592.89,2000
1109,03/03/2018,2018,Chevrolet,Bolt,Monroe,14534,BEV,Lease,3.07,592.89,2000
1110,12/26/2017,2017,Chevrolet,Bolt,Westchester,10520,BEV,Purchase,3.07,592.89,2000
1111,07/20/2018,2018,Chevrolet,Bolt,Chautauqua,14718,BEV,Purchase,3.07,592.89,2000
1112,07/20/2018,2018,Chevrolet,Bolt,Onondaga,13203,BEV,Purchase,3.07,592.89,2000
1113,02/20/2018,2018,Chevrolet,Bolt,Tompkins,14850,BEV,Purchase,3.07,592.89,2000
1114,05/29/2018,2018,Chevrolet,Bolt,Suffolk,11743,BEV,Lease,3.07,592.89,2000
1115,07/26/2018,2018,Chevrolet,Bolt,Westchester,10573,BEV,Lease,3.07,592.89,2000
1116,11/15/2018,2018,Chevrolet,Bolt,Steuben,14809,BEV,Purchase,3.07,592.89,2000
1117,06/02/2017,2017,Chevrolet,Bolt,Westchester,10709,BEV,Lease,3.07,592.89,2000
1118,06/22/2017,2017,Chevrolet,Bolt,Westchester,10520,BEV,Lease,3.07,592.89,2000
1119,12/29/2017,2017,Chevrolet,Bolt,Suffolk,11968,BEV,Lease,3.07,592.89,2000
1120,09/05/2017,2017,Chevrolet,Bolt,Westchester,10573,BEV,Lease,3.07,592.89,2000
1121,08/01/2018,2018,Chevrolet,Bolt,Erie,14004,BEV,Purchase,3.07,592.89,2000
1122,09/12/2017,2017,Chevrolet,Bolt,Monroe,14620,BEV,Lease,3.07,592.89,2000
1123,11/09/2017,2017,Chevrolet,Bolt,Rockland,10994,BEV,Purchase,3.07,592.89,2000
1124,09/01/2017,2017,Chevrolet,Bolt,Westchester,10549,BEV,Lease,3.07,592.89,2000
1125,05/19/2017,2017,Chevrolet,Bolt,Niagara,14094,BEV,Purchase,3.07,592.89,2000
1126,09/08/2017,2017,Chevrolet,Bolt,Suffolk,11901,BEV,Lease,3.07,592.89,2000
1127,06/16/2017,2017,Chevrolet,Bolt,New York,10012,BEV,Lease,3.07,592.89,2000
1128,10/24/2017,2017,Chevrolet,Bolt,Suffolk,11768,BEV,Lease,3.07,592.89,2000
1129,11/20/2017,2017,Chevrolet,Bolt,Onondaga,13066,BEV,Purchase,3.07,592.89,2000
1130,06/26/2017,2017,Chevrolet,Bolt,Putnam,10512,BEV,Purchase,3.07,592.89,2000
1131,01/09/2018,2018,Chevrolet,Bolt,Nassau,11050,BEV,Purchase,3.07,592.89,2000
1132,11/16/2017,2017,Chevrolet,Bolt,Westchester,10543,BEV,Purchase,3.07,592.89,2000
1133,08/01/2017,2017,Chevrolet,Bolt,New York,10022,BEV,Purchase,3.07,592.89,2000
1134,12/22/2017,2017,Chevrolet,Bolt,Warren,12804,BEV,Purchase,3.07,592.89,2000
1135,11/02/2017,2017,Chevrolet,Bolt,Albany,12206,BEV,Purchase,3.07,592.89,2000
1136,08/15/2018,2018,Chevrolet,Bolt,Onondaga,13078,BEV,Purchase,3.07,592.89,2000
1137,10/09/2017,2017,Chevrolet,Bolt,Rensselaer,12061,BEV,Lease,3.07,592.89,2000
1138,11/17/2017,2017,Chevrolet,Bolt,Albany,12206,BEV,Lease,3.07,592.89,2000
1139,10/04/2017,2017,Chevrolet,Bolt,Schenectady,12302,BEV,Lease,3.07,592.89,2000
1140,09/18/2017,2017,Chevrolet,Bolt,Tompkins,14850,BEV,Lease,3.07,592.89,2000
1141,11/13/2017,2017,Chevrolet,Bolt,Queens,11385,BEV,Lease,3.07,592.89,2000
1142,02/12/2018,2018,Chevrolet,Bolt,Orange,10924,BEV,Purchase,3.07,592.89,2000
1143,12/12/2017,2017,Chevrolet,Bolt,Suffolk,11703,BEV,Lease,3.07,592.89,2000
1144,02/27/2018,2018,Chevrolet,Bolt,Nassau,11793,BEV,Purchase,3.07,592.89,2000
1145,02/06/2018,2018,Chevrolet,Bolt,Nassau,11050,BEV,Purchase,3.07,592.89,2000
1146,07/30/2018,2018,Chevrolet,Bolt,Orange,10998,BEV,Purchase,3.07,592.89,2000
1147,06/15/2018,2018,Chevrolet,Bolt,Suffolk,11792,BEV,Purchase,3.07,592.89,2000
1148,05/01/2017,2017,Chevrolet,Bolt,Chemung,14838,BEV,Purchase,3.07,592.89,2000
1149,08/25/2017,2017,Chevrolet,Bolt,Niagara,14094,BEV,Lease,3.07,592.89,2000
1150,05/26/2017,2017,Chevrolet,Bolt,Monroe,14622,BEV,Purchase,3.07,592.89,2000
1151,04/24/2017,2017,Chevrolet,Bolt,Suffolk,11743,BEV,Lease,3.07,592.89,2000
1152,05/04/2017,2017,Chevrolet,Bolt,Monroe,14534,BEV,Lease,3.07,592.89,2000
1153,06/29/2017,2017,Chevrolet,Bolt,Genesee,14036,BEV,Purchase,3.07,592.89,2000
1154,06/16/2017,2017,Chevrolet,Bolt,Saratoga,12148,BEV,Purchase,3.07,592.89,2000
1155,05/25/2017,2017,Chevrolet,Bolt,Monroe,14534,BEV,Purchase,3.07,592.89,2000
1156,01/05/2018,2018,Chevrolet,Bolt,Suffolk,11978,BEV,Purchase,3.07,592.89,2000
1157,09/05/2017,2017,Chevrolet,Bolt,Schenectady,12302,BEV,Purchase,3.07,592.89,2000
1158,09/15/2017,2017,Chevrolet,Bolt,Ontario,14424,BEV,Lease,3.07,592.89,2000
1159,08/10/2017,2017,Chevrolet,Bolt,Dutchess,12603,BEV,Lease,3.07,592.89,2000
1160,11/20/2017,2017,Chevrolet,Bolt,Suffolk,11724,BEV,Purchase,3.07,592.89,2000
1161,12/19/2017,2017,Chevrolet,Bolt,Ontario,14424,BEV,Lease,3.07,592.89,2000
1162,12/06/2017,2017,Chevrolet,Bolt,Westchester,10706,BEV,Purchase,3.07,592.89,2000
1163,08/09/2017,2017,Chevrolet,Bolt,Westchester,10528,BEV,Purchase,3.07,592.89,2000
1164,08/28/2017,2017,Chevrolet,Bolt,Monroe,14617,BEV,Lease,3.07,592.89,2000
1165,11/27/2017,2017,Chevrolet,Bolt,Westchester,10530,BEV,Lease,3.07,592.89,2000
1166,10/06/2017,2017,Chevrolet,Bolt,Onondaga,13212,BEV,Purchase,3.07,592.89,2000
1167,09/28/2017,2017,Chevrolet,Bolt,Oneida,13323,BEV,Purchase,3.07,592.89,2000
1168,01/08/2018,2018,Chevrolet,Bolt,Schenectady,12309,BEV,Lease,3.07,592.89,2000
1169,12/22/2017,2017,Chevrolet,Bolt,Schoharie,12187,BEV,Purchase,3.07,592.89,2000
1170,06/20/2018,2018,Chevrolet,Bolt,Monroe,14620,BEV,Purchase,3.07,592.89,2000
1171,02/01/2018,2018,Chevrolet,Bolt,Niagara,14304,BEV,Purchase,3.07,592.89,2000
1172,07/20/2018,2018,Chevrolet,Bolt,Madison,13032,BEV,Purchase,3.07,592.89,2000
1173,04/24/2018,2018,Chevrolet,Bolt,Nassau,11581,BEV,Purchase,3.07,592.89,2000
1174,03/21/2018,2018,Chevrolet,Bolt,Rockland,10968,BEV,Purchase,3.07,592.89,2000
1175,06/27/2018,2018,Chevrolet,Bolt,Ontario,14456,BEV,Purchase,3.07,592.89,2000
1176,07/10/2018,2018,Chevrolet,Bolt,Westchester,10538,BEV,Purchase,3.07,592.89,2000
1177,07/16/2018,2018,Chevrolet,Bolt,Livingston,14435,BEV,Purchase,3.07,592.89,2000
1178,10/06/2018,2018,Chevrolet,Bolt,Ulster,12461,BEV,Purchase,3.07,592.89,2000
1179,05/21/2019,2019,Chevrolet,Bolt,Livingston,14454,BEV,Lease,3.07,592.89,2000
1180,04/11/2017,2017,Chevrolet,Bolt,Tompkins,14850,BEV,Purchase,3.07,592.89,2000
1181,05/02/2017,2017,Chevrolet,Bolt,Westchester,10573,BEV,Lease,3.07,592.89,2000
1182,04/05/2017,2017,Chevrolet,Bolt,Broome,13850,BEV,Purchase,3.07,592.89,2000
1183,04/10/2017,2017,Chevrolet,Bolt,Steuben,14879,BEV,Purchase,3.07,592.89,2000
